Id,FirstName,LastName,ProductName,Price,Quantity,TotalPrice,OrderDate
24601,Aslı,Yavuz,Sütlaç,321.49,6,1928.94,2025-06-26 03:00:00+03
24602,Aslı,Erdoğan,Tereyağlı Kurabiye,191.02,8,1528.16,2025-06-16 03:00:00+03
24603,Serkan,Kılıç,Tam Buğday Ekmeği,42.54,5,212.7,2025-01-11 03:00:00+03
24604,Elif,Koç,Açma,226.71,6,1360.26,2025-04-07 03:00:00+03
24605,Hüseyin,Güneş,Revani,235.36,3,706.08,2025-09-17 03:00:00+03
24606,Ayşe,Polat,Tereyağlı Kurabiye,163.23,3,489.69,2025-04-11 03:00:00+03
24607,Ahmet,Erdoğan,Çavdar Ekmeği,308.23,3,924.69,2025-04-10 03:00:00+03
24608,Zeynep,Taş,Açma,455.02,7,3185.14,2025-05-03 03:00:00+03
24609,Hasan,Kara,Patatesli Börek,234.99,3,704.97,2025-06-30 03:00:00+03
24610,Mehmet,Erdoğan,Kadayıf,376.21,6,2257.26,2025-07-12 03:00:00+03
24611,Cem,Arslan,Patatesli Börek,176.58,2,353.16,2025-03-15 03:00:00+03
24612,Elif,Aksoy,Simit,51.69,8,413.52,2025-06-30 03:00:00+03
24613,Aslı,Arslan,Çikolatalı Kurabiye,394.92,1,394.92,2025-07-27 03:00:00+03
24614,Cem,Yıldız,Poğaça,168.26,8,1346.08,2025-02-27 03:00:00+03
24615,Murat,Güneş,Peynirli Börek,322.79,1,322.79,2025-04-27 03:00:00+03
24616,Onur,Yılmaz,Sarma,422.59,5,2112.95,2025-08-06 03:00:00+03
24617,Hüseyin,Aydın,Kazandibi,115.18,4,460.72,2025-09-04 03:00:00+03
24618,Ali,Arslan,Çavdar Ekmeği,202.26,7,1415.82,2025-08-25 03:00:00+03
24619,Kemal,Doğan,Çavdar Ekmeği,150.0,7,1050.0,2025-07-15 03:00:00+03
24620,Selin,Kılıç,Kadayıf,413.49,2,826.98,2025-05-07 03:00:00+03
24621,Ayşe,Kılıç,Tam Buğday Ekmeği,101.66,5,508.3,2025-06-16 03:00:00+03
24622,Yusuf,Tekin,Simit,45.55,8,364.4,2025-03-08 03:00:00+03
24623,Yusuf,Kılıç,Sütlaç,303.25,1,303.25,2025-05-17 03:00:00+03
24624,Ali,Kılıç,Su Böreği,465.83,8,3726.64,2025-01-27 03:00:00+03
24625,Zeynep,Çelik,Su Böreği,403.31,9,3629.79,2025-07-27 03:00:00+03
24626,Zeynep,Yavuz,Peynirli Börek,106.25,10,1062.5,2025-04-06 03:00:00+03
24627,Hatice,Çelik,Çikolatalı Pasta,263.66,6,1581.96,2025-01-25 03:00:00+03
24628,Yusuf,Öztürk,Yaş Pasta,379.38,8,3035.04,2025-04-01 03:00:00+03
24629,Onur,Çelik,Peynirli Börek,425.96,2,851.92,2025-04-03 03:00:00+03
24630,Zeynep,Arslan,Tereyağlı Kurabiye,122.02,5,610.1,2025-08-30 03:00:00+03
24631,Aslı,Doğan,Patatesli Börek,445.58,2,891.16,2025-02-03 03:00:00+03
24632,Hüseyin,Kılıç,Çavdar Ekmeği,415.26,1,415.26,2025-02-18 03:00:00+03
24633,Ali,Yılmaz,Revani,229.13,7,1603.91,2025-03-27 03:00:00+03
24634,Ahmet,Özkan,Yaş Pasta,196.61,9,1769.49,2025-05-03 03:00:00+03
24635,Mehmet,Yıldız,Patatesli Börek,248.19,7,1737.33,2025-08-21 03:00:00+03
24636,Kemal,Polat,Kıymalı Börek,308.18,7,2157.26,2025-02-15 03:00:00+03
24637,Ayşe,Aksoy,Baklava,163.85,3,491.55,2025-06-02 03:00:00+03
24638,Onur,Koç,Baklava,413.58,8,3308.64,2025-04-23 03:00:00+03
24640,Mehmet,Doğan,Sarma,171.25,1,171.25,2025-08-11 03:00:00+03
24641,Fatma,Aydın,Tam Buğday Ekmeği,390.86,2,781.72,2025-09-08 03:00:00+03
24642,Fatma,Öztürk,Peynirli Börek,98.26,2,196.52,2025-09-15 03:00:00+03
24643,Murat,Demir,Çikolatalı Pasta,386.8,4,1547.2,2025-08-09 03:00:00+03
24645,Hatice,Kara,Baklava,73.29,4,293.16,2025-01-05 03:00:00+03
24646,Ayşe,Aksoy,Yaş Pasta,325.31,5,1626.55,2025-03-25 03:00:00+03
24647,Kemal,Aksoy,Yaş Pasta,97.75,6,586.5,2025-05-20 03:00:00+03
24648,Kemal,Arslan,Ispanaklı Börek,218.38,2,436.76,2025-05-16 03:00:00+03
24649,Mehmet,Doğan,Tam Buğday Ekmeği,257.49,6,1544.94,2025-08-07 03:00:00+03
24650,Zeynep,Erdoğan,Pastane Kurabiyesi,278.71,7,1950.97,2025-08-04 03:00:00+03
24651,Aslı,Çelik,Baklava,147.88,9,1330.92,2025-05-28 03:00:00+03
24652,Zeynep,Demir,Kazandibi,309.1,9,2781.9,2025-07-28 03:00:00+03
24653,Murat,Kara,Çavdar Ekmeği,424.21,2,848.42,2025-04-09 03:00:00+03
24654,Aslı,Tekin,Patatesli Börek,331.98,4,1327.92,2025-06-28 03:00:00+03
24655,Cem,Çelik,Kazandibi,443.6,9,3992.4,2025-06-28 03:00:00+03
24656,Kemal,Yıldız,Kadayıf,139.72,8,1117.76,2025-04-03 03:00:00+03
24657,Cem,Arslan,Köy Ekmeği,19.45,1,19.45,2025-05-18 03:00:00+03
24658,Ayşe,Yavuz,Çikolatalı Kurabiye,351.3,3,1053.9,2025-04-23 03:00:00+03
24659,Fatma,Özkan,Şöbiyet,101.79,5,508.95,2025-07-02 03:00:00+03
24660,Zeynep,Yavuz,Tereyağlı Kurabiye,204.67,1,204.67,2025-06-16 03:00:00+03
24661,Murat,Yılmaz,Karamelli Pasta,499.39,3,1498.17,2025-03-11 03:00:00+03
24662,Emine,Güneş,Yaş Pasta,230.62,4,922.48,2025-03-28 03:00:00+03
24663,Murat,Erdoğan,Ispanaklı Börek,381.37,8,3050.96,2025-08-07 03:00:00+03
24664,Ali,Demir,Sütlaç,105.6,8,844.8,2025-04-05 03:00:00+03
24665,Kemal,Koç,Patatesli Börek,461.62,6,2769.72,2025-04-22 03:00:00+03
24666,Elif,Yavuz,Kadayıf,59.46,7,416.22,2025-03-13 03:00:00+03
24667,Murat,Yılmaz,Şöbiyet,18.74,10,187.4,2025-01-22 03:00:00+03
24668,Yusuf,Yılmaz,Açma,322.6,7,2258.2,2025-01-17 03:00:00+03
24669,Ayşe,Erdoğan,Peynirli Börek,306.14,2,612.28,2025-02-28 03:00:00+03
24670,Zeynep,Doğan,Ispanaklı Börek,493.09,1,493.09,2025-09-04 03:00:00+03
24671,Elif,Demir,Çavdar Ekmeği,176.44,7,1235.08,2025-02-16 03:00:00+03
24672,Murat,Taş,Kıymalı Börek,389.47,8,3115.76,2025-04-25 03:00:00+03
24673,Kemal,Demir,Sütlaç,426.95,4,1707.8,2025-01-07 03:00:00+03
24675,Elif,Şahin,Çikolatalı Kurabiye,464.97,5,2324.85,2025-03-20 03:00:00+03
24676,Hatice,Çelik,Simit,287.1,1,287.1,2025-07-04 03:00:00+03
24677,Hasan,Güneş,Sarma,65.34,9,588.06,2025-05-04 03:00:00+03
24678,Elif,Çelik,Kuru Pasta,397.41,10,3974.1,2025-09-23 03:00:00+03
24679,Rabia,Aydın,Çavdar Ekmeği,301.11,6,1806.66,2025-09-19 03:00:00+03
24680,Hasan,Çelik,Poğaça,430.23,6,2581.38,2025-09-15 03:00:00+03
24681,Hüseyin,Şahin,Peynirli Börek,470.92,6,2825.52,2025-04-25 03:00:00+03
24682,Ayşe,Yavuz,Çikolatalı Pasta,277.43,10,2774.3,2025-02-28 03:00:00+03
24683,Ayşe,Arslan,Revani,172.51,1,172.51,2025-06-22 03:00:00+03
24684,Ali,Demir,Sütlaç,275.09,3,825.27,2025-09-11 03:00:00+03
24685,Hasan,Polat,Çavdar Ekmeği,255.27,4,1021.08,2025-07-16 03:00:00+03
24686,Zeynep,Taş,Tam Buğday Ekmeği,206.64,9,1859.76,2025-06-17 03:00:00+03
24687,Hüseyin,Çelik,Su Böreği,20.76,8,166.08,2025-07-30 03:00:00+03
24688,Cem,Yıldız,Simit,434.2,2,868.4,2025-05-25 03:00:00+03
24689,Selin,Yılmaz,Ispanaklı Börek,389.02,10,3890.2,2025-08-15 03:00:00+03
24690,Aslı,Tekin,Çikolatalı Kurabiye,260.1,9,2340.9,2025-03-27 03:00:00+03
24691,Elif,Aksoy,Şöbiyet,489.07,1,489.07,2025-08-25 03:00:00+03
24692,Cem,Yılmaz,Çikolatalı Kurabiye,315.72,2,631.44,2025-05-22 03:00:00+03
24693,Ayşe,Kılıç,Yaş Pasta,499.45,8,3995.6,2025-09-15 03:00:00+03
24694,Emine,Demir,Yaş Pasta,321.08,7,2247.56,2025-02-05 03:00:00+03
24695,Onur,Taş,Kuru Pasta,363.44,8,2907.52,2025-03-28 03:00:00+03
24696,Hatice,Yıldız,Kadayıf,325.57,4,1302.28,2025-09-22 03:00:00+03
24697,Mehmet,Özkan,Kuru Pasta,135.21,3,405.63,2025-09-12 03:00:00+03
24698,Fatma,Tekin,Kazandibi,229.11,9,2061.99,2025-07-07 03:00:00+03
24699,Murat,Şahin,Kıymalı Börek,172.9,10,1729.0,2025-03-28 03:00:00+03
24700,Serkan,Doğan,Su Böreği,498.99,3,1496.97,2025-06-12 03:00:00+03
24701,Ayşe,Çelik,Meyveli Pasta,332.17,6,1993.02,2025-05-01 03:00:00+03
24702,Zeynep,Kara,Poğaça,496.05,10,4960.5,2025-02-27 03:00:00+03
24703,Selin,Güneş,Tam Buğday Ekmeği,157.12,6,942.72,2025-08-06 03:00:00+03
24704,Murat,Yavuz,Meyveli Pasta,45.98,8,367.84,2025-05-01 03:00:00+03
24705,Ayşe,Yavuz,Kazandibi,259.96,8,2079.68,2025-03-14 03:00:00+03
24706,Ahmet,Arslan,Kuru Pasta,462.07,10,4620.7,2025-01-04 03:00:00+03
24707,Zeynep,Özkan,Kıymalı Börek,200.33,10,2003.3,2025-01-15 03:00:00+03
24708,Aslı,Erdoğan,Patatesli Börek,38.85,3,116.55,2025-07-23 03:00:00+03
24709,Emine,Şahin,Poğaça,331.03,1,331.03,2025-06-20 03:00:00+03
24710,Aslı,Çelik,Peynirli Börek,164.27,9,1478.43,2025-07-19 03:00:00+03
24711,Onur,Kılıç,Peynirli Börek,74.04,7,518.28,2025-03-31 03:00:00+03
24712,Selin,Erdoğan,Ispanaklı Börek,427.08,7,2989.56,2025-09-18 03:00:00+03
24713,Murat,Arslan,Sarma,351.51,10,3515.1,2025-09-11 03:00:00+03
24714,Ayşe,Kara,Kazandibi,29.36,6,176.16,2025-01-23 03:00:00+03
24715,Hasan,Erdoğan,Su Böreği,287.24,6,1723.44,2025-07-30 03:00:00+03
24716,Hüseyin,Kılıç,Sütlaç,163.46,4,653.84,2025-08-10 03:00:00+03
24717,Hüseyin,Öztürk,Köy Ekmeği,158.94,7,1112.58,2025-02-12 03:00:00+03
24718,Aslı,Güneş,Tereyağlı Kurabiye,352.46,9,3172.14,2025-09-22 03:00:00+03
24719,Hüseyin,Yıldız,Tam Buğday Ekmeği,27.56,3,82.68,2025-05-13 03:00:00+03
24720,Hasan,Kara,Poğaça,318.81,8,2550.48,2025-02-14 03:00:00+03
24721,Ali,Özkan,Ispanaklı Börek,478.13,9,4303.17,2025-07-03 03:00:00+03
24722,Mehmet,Şahin,Kıymalı Börek,103.6,1,103.6,2025-09-23 03:00:00+03
24723,Hatice,Koç,Sarma,265.19,7,1856.33,2025-01-24 03:00:00+03
24724,Ahmet,Öztürk,Açma,387.19,9,3484.71,2025-01-24 03:00:00+03
24725,Fatma,Kılıç,Çikolatalı Pasta,199.56,7,1396.92,2025-03-01 03:00:00+03
24726,Onur,Şahin,Tereyağlı Kurabiye,247.76,5,1238.8,2025-03-01 03:00:00+03
24727,Ahmet,Aksoy,Kıymalı Börek,106.23,4,424.92,2025-09-07 03:00:00+03
24728,Selin,Kara,Çikolatalı Kurabiye,81.29,4,325.16,2025-05-15 03:00:00+03
24729,Selin,Polat,Tam Buğday Ekmeği,311.39,2,622.78,2025-05-24 03:00:00+03
24730,Hüseyin,Aydın,Sütlaç,208.55,10,2085.5,2025-06-19 03:00:00+03
24731,Onur,Kara,Peynirli Börek,379.4,10,3794.0,2025-08-30 03:00:00+03
24732,Ayşe,Yavuz,Kıymalı Börek,353.03,5,1765.15,2025-01-16 03:00:00+03
24733,Ayşe,Kara,Baklava,233.2,3,699.6,2025-08-15 03:00:00+03
24734,Yusuf,Taş,Peynirli Börek,350.5,8,2804.0,2025-04-16 03:00:00+03
24735,Ali,Doğan,Peynirli Börek,329.86,10,3298.6,2025-08-19 03:00:00+03
24736,Elif,Özkan,Kazandibi,109.59,7,767.13,2025-02-14 03:00:00+03
24737,Hasan,Kara,Su Böreği,389.46,3,1168.38,2025-02-12 03:00:00+03
24738,Murat,Şahin,Çikolatalı Kurabiye,485.63,6,2913.78,2025-09-22 03:00:00+03
24739,Elif,Arslan,Sütlaç,158.35,4,633.4,2025-05-02 03:00:00+03
24740,Onur,Aksoy,Yaş Pasta,77.69,10,776.9,2025-09-23 03:00:00+03
24741,Serkan,Kılıç,Peynirli Börek,411.92,1,411.92,2025-06-14 03:00:00+03
24742,Cem,Aksoy,Peynirli Börek,442.74,2,885.48,2025-05-27 03:00:00+03
24743,Aslı,Doğan,Meyveli Pasta,382.82,1,382.82,2025-01-26 03:00:00+03
24744,Elif,Doğan,Sarma,79.5,6,477.0,2025-05-24 03:00:00+03
24745,Murat,Taş,Peynirli Börek,490.67,6,2944.02,2025-04-02 03:00:00+03
24746,Kemal,Çelik,Tam Buğday Ekmeği,104.11,6,624.66,2025-09-18 03:00:00+03
24747,Rabia,Demir,Şöbiyet,351.74,8,2813.92,2025-03-30 03:00:00+03
24748,Kemal,Şahin,Çikolatalı Kurabiye,323.8,9,2914.2,2025-05-29 03:00:00+03
24749,Zeynep,Doğan,Karamelli Pasta,311.89,4,1247.56,2025-02-22 03:00:00+03
24750,Emine,Erdoğan,Tereyağlı Kurabiye,50.12,2,100.24,2025-09-29 03:00:00+03
24751,Serkan,Arslan,Sarma,107.7,9,969.3,2025-06-10 03:00:00+03
24752,Fatma,Kara,Kıymalı Börek,45.66,2,91.32,2025-02-01 03:00:00+03
24753,Rabia,Kara,Tam Buğday Ekmeği,47.9,2,95.8,2025-05-19 03:00:00+03
24754,Hatice,Doğan,Çikolatalı Pasta,464.3,3,1392.9,2025-07-30 03:00:00+03
24755,Zeynep,Arslan,Köy Ekmeği,122.25,5,611.25,2025-05-16 03:00:00+03
24756,Serkan,Koç,Simit,226.3,3,678.9,2025-06-29 03:00:00+03
24757,Rabia,Kılıç,Yaş Pasta,269.31,6,1615.86,2025-04-01 03:00:00+03
24758,Aslı,Özkan,Patatesli Börek,21.65,10,216.5,2025-04-14 03:00:00+03
24759,Yusuf,Demir,Ispanaklı Börek,170.94,8,1367.52,2025-09-09 03:00:00+03
24760,Hatice,Aksoy,Karamelli Pasta,56.51,1,56.51,2025-08-11 03:00:00+03
24761,Onur,Özkan,Su Böreği,129.75,10,1297.5,2025-04-23 03:00:00+03
24762,Serkan,Yıldız,Tereyağlı Kurabiye,261.53,2,523.06,2025-09-08 03:00:00+03
24763,Yusuf,Tekin,Poğaça,266.81,1,266.81,2025-04-09 03:00:00+03
24764,Zeynep,Erdoğan,Açma,109.0,4,436.0,2025-04-26 03:00:00+03
24765,Fatma,Yavuz,Patatesli Börek,426.41,5,2132.05,2025-07-28 03:00:00+03
24766,Serkan,Polat,Simit,424.67,2,849.34,2025-04-16 03:00:00+03
24767,Hatice,Taş,Çikolatalı Pasta,245.19,8,1961.52,2025-09-01 03:00:00+03
24768,Hatice,Polat,Kazandibi,28.2,10,282.0,2025-02-01 03:00:00+03
24769,Emine,Arslan,Köy Ekmeği,265.55,1,265.55,2025-07-06 03:00:00+03
24770,Elif,Şahin,Tam Buğday Ekmeği,36.9,7,258.3,2025-03-11 03:00:00+03
24771,Yusuf,Taş,Kuru Pasta,446.16,8,3569.28,2025-07-20 03:00:00+03
24772,Zeynep,Polat,Simit,457.49,9,4117.41,2025-01-24 03:00:00+03
24773,Elif,Öztürk,Çikolatalı Kurabiye,421.01,6,2526.06,2025-08-23 03:00:00+03
24775,Ayşe,Yavuz,Tereyağlı Kurabiye,313.4,8,2507.2,2025-03-15 03:00:00+03
24776,Ayşe,Arslan,Çikolatalı Kurabiye,407.11,7,2849.77,2025-05-21 03:00:00+03
24777,Zeynep,Yıldız,Patatesli Börek,70.95,4,283.8,2025-01-13 03:00:00+03
24778,Murat,Yılmaz,Tereyağlı Kurabiye,466.31,6,2797.86,2025-08-18 03:00:00+03
24779,Elif,Kara,Sütlaç,334.87,10,3348.7,2025-06-27 03:00:00+03
24780,Yusuf,Aydın,Revani,170.29,5,851.45,2025-04-27 03:00:00+03
24781,Hüseyin,Öztürk,Şöbiyet,201.63,1,201.63,2025-03-06 03:00:00+03
24782,Mehmet,Arslan,Çikolatalı Kurabiye,19.71,1,19.71,2025-06-09 03:00:00+03
24783,Zeynep,Koç,Köy Ekmeği,120.08,1,120.08,2025-07-10 03:00:00+03
24784,Kemal,Aksoy,Kazandibi,484.14,1,484.14,2025-01-18 03:00:00+03
24785,Murat,Aydın,Köy Ekmeği,22.69,5,113.45,2025-04-25 03:00:00+03
24786,Yusuf,Kara,Çavdar Ekmeği,359.44,10,3594.4,2025-08-18 03:00:00+03
24787,Hatice,Demir,Ispanaklı Börek,283.93,9,2555.37,2025-06-11 03:00:00+03
24788,Elif,Erdoğan,Su Böreği,471.13,7,3297.91,2025-09-30 03:00:00+03
24789,Cem,Güneş,Kadayıf,127.27,6,763.62,2025-02-25 03:00:00+03
24790,Selin,Yıldız,Peynirli Börek,197.17,4,788.68,2025-02-09 03:00:00+03
24791,Emine,Özkan,Tereyağlı Kurabiye,405.06,1,405.06,2025-08-07 03:00:00+03
24792,Murat,Öztürk,Pastane Kurabiyesi,116.05,2,232.1,2025-02-07 03:00:00+03
24793,Emine,Erdoğan,Tereyağlı Kurabiye,161.49,5,807.45,2025-04-05 03:00:00+03
24794,Cem,Arslan,Köy Ekmeği,302.12,7,2114.84,2025-02-16 03:00:00+03
24795,Hasan,Şahin,Tereyağlı Kurabiye,134.9,1,134.9,2025-01-11 03:00:00+03
24797,Emine,Yıldız,Yaş Pasta,354.95,1,354.95,2025-08-15 03:00:00+03
24798,Fatma,Yılmaz,Baklava,260.64,7,1824.48,2025-09-02 03:00:00+03
24799,Emine,Kara,Su Böreği,122.46,2,244.92,2025-01-25 03:00:00+03
24800,Yusuf,Öztürk,Poğaça,469.92,5,2349.6,2025-06-13 03:00:00+03
24801,Yusuf,Aksoy,Pastane Kurabiyesi,248.28,8,1986.24,2025-09-04 03:00:00+03
24802,Aslı,Polat,Ispanaklı Börek,338.39,5,1691.95,2025-05-04 03:00:00+03
24803,Ayşe,Yavuz,Peynirli Börek,204.22,4,816.88,2025-04-07 03:00:00+03
24804,Selin,Aydın,Kadayıf,46.39,8,371.12,2025-08-03 03:00:00+03
24805,Kemal,Aydın,Tam Buğday Ekmeği,182.38,10,1823.8,2025-02-02 03:00:00+03
24806,Ayşe,Arslan,Tereyağlı Kurabiye,231.63,8,1853.04,2025-03-29 03:00:00+03
24807,Cem,Yılmaz,Patatesli Börek,421.01,4,1684.04,2025-04-25 03:00:00+03
24808,Hatice,Aksoy,Simit,96.32,8,770.56,2025-02-13 03:00:00+03
24809,Hüseyin,Kara,Şöbiyet,215.33,4,861.32,2025-07-24 03:00:00+03
24810,Aslı,Tekin,Açma,465.58,1,465.58,2025-04-24 03:00:00+03
24811,Selin,Kara,Kadayıf,86.4,8,691.2,2025-04-27 03:00:00+03
24812,Ahmet,Koç,Sütlaç,211.24,8,1689.92,2025-06-14 03:00:00+03
24813,Selin,Kılıç,Su Böreği,217.88,2,435.76,2025-03-21 03:00:00+03
24814,Rabia,Erdoğan,Revani,308.12,3,924.36,2025-09-25 03:00:00+03
24815,Hasan,Polat,Pastane Kurabiyesi,190.29,2,380.58,2025-02-28 03:00:00+03
24816,Zeynep,Kılıç,Tereyağlı Kurabiye,324.79,5,1623.95,2025-06-16 03:00:00+03
24817,Kemal,Erdoğan,Ispanaklı Börek,383.17,3,1149.51,2025-06-12 03:00:00+03
24818,Rabia,Çelik,Çavdar Ekmeği,116.83,3,350.49,2025-01-05 03:00:00+03
24819,Serkan,Kara,Kıymalı Börek,120.3,3,360.9,2025-09-28 03:00:00+03
24820,Cem,Demir,Şöbiyet,151.58,3,454.74,2025-08-05 03:00:00+03
24821,Ahmet,Şahin,Karamelli Pasta,323.86,8,2590.88,2025-03-05 03:00:00+03
24822,Yusuf,Koç,Simit,288.04,5,1440.2,2025-01-07 03:00:00+03
24823,Hüseyin,Tekin,Karamelli Pasta,269.59,2,539.18,2025-08-08 03:00:00+03
24824,Ahmet,Yıldız,Su Böreği,142.0,3,426.0,2025-02-19 03:00:00+03
24825,Selin,Güneş,Karamelli Pasta,112.36,8,898.88,2025-08-21 03:00:00+03
24826,Mehmet,Çelik,Çikolatalı Kurabiye,409.85,2,819.7,2025-09-10 03:00:00+03
24827,Elif,Güneş,Çikolatalı Kurabiye,342.2,6,2053.2,2025-08-17 03:00:00+03
24828,Onur,Kılıç,Sarma,414.28,2,828.56,2025-09-15 03:00:00+03
24829,Onur,Yıldız,Çikolatalı Kurabiye,485.01,4,1940.04,2025-06-15 03:00:00+03
24830,Selin,Aksoy,Poğaça,451.41,4,1805.64,2025-07-06 03:00:00+03
24831,Elif,Arslan,Tam Buğday Ekmeği,496.67,5,2483.35,2025-08-22 03:00:00+03
24832,Yusuf,Polat,Çavdar Ekmeği,418.64,3,1255.92,2025-08-21 03:00:00+03
24833,Mehmet,Aydın,Tam Buğday Ekmeği,282.25,3,846.75,2025-05-31 03:00:00+03
24835,Emine,Erdoğan,Peynirli Börek,417.47,1,417.47,2025-03-10 03:00:00+03
24836,Elif,Çelik,Ispanaklı Börek,349.93,5,1749.65,2025-08-09 03:00:00+03
24837,Yusuf,Şahin,Ispanaklı Börek,43.88,7,307.16,2025-07-12 03:00:00+03
24838,Kemal,Yıldız,Revani,23.3,2,46.6,2025-08-15 03:00:00+03
24839,Hüseyin,Tekin,Tereyağlı Kurabiye,285.0,6,1710.0,2025-02-19 03:00:00+03
24840,Ahmet,Aksoy,Açma,143.4,1,143.4,2025-05-26 03:00:00+03
24841,Elif,Öztürk,Şöbiyet,168.1,5,840.5,2025-05-27 03:00:00+03
24842,Hasan,Aksoy,Şöbiyet,365.3,7,2557.1,2025-09-10 03:00:00+03
24843,Ayşe,Kılıç,Şöbiyet,204.86,4,819.44,2025-03-28 03:00:00+03
24844,Emine,Polat,Çikolatalı Kurabiye,173.04,5,865.2,2025-08-30 03:00:00+03
24845,Hasan,Polat,Tam Buğday Ekmeği,224.94,6,1349.64,2025-08-01 03:00:00+03
24846,Mehmet,Şahin,Yaş Pasta,190.64,1,190.64,2025-03-11 03:00:00+03
24847,Rabia,Özkan,Baklava,435.21,4,1740.84,2025-03-10 03:00:00+03
24848,Zeynep,Erdoğan,Tam Buğday Ekmeği,454.64,4,1818.56,2025-08-27 03:00:00+03
24849,Yusuf,Aydın,Sütlaç,425.68,3,1277.04,2025-09-24 03:00:00+03
24850,Kemal,Kılıç,Açma,469.59,1,469.59,2025-07-28 03:00:00+03
24851,Rabia,Aksoy,Su Böreği,168.97,8,1351.76,2025-01-07 03:00:00+03
24852,Elif,Koç,Su Böreği,296.09,1,296.09,2025-04-05 03:00:00+03
24853,Aslı,Şahin,Tam Buğday Ekmeği,281.86,6,1691.16,2025-07-16 03:00:00+03
24854,Cem,Doğan,Sütlaç,487.54,6,2925.24,2025-05-08 03:00:00+03
24855,Onur,Yıldız,Ispanaklı Börek,391.15,6,2346.9,2025-09-19 03:00:00+03
24856,Ali,Arslan,Çavdar Ekmeği,210.7,7,1474.9,2025-01-17 03:00:00+03
24857,Ahmet,Çelik,Karamelli Pasta,201.04,1,201.04,2025-05-21 03:00:00+03
24858,Fatma,Erdoğan,Tereyağlı Kurabiye,37.95,6,227.7,2025-01-28 03:00:00+03
24859,Hasan,Koç,Kuru Pasta,64.27,10,642.7,2025-06-17 03:00:00+03
24861,Murat,Özkan,Çikolatalı Kurabiye,475.7,7,3329.9,2025-05-07 03:00:00+03
24862,Hatice,Doğan,Patatesli Börek,308.9,9,2780.1,2025-04-06 03:00:00+03
24863,Hüseyin,Kılıç,Ispanaklı Börek,319.24,2,638.48,2025-02-23 03:00:00+03
24864,Mehmet,Tekin,Pastane Kurabiyesi,265.52,4,1062.08,2025-09-24 03:00:00+03
24865,Rabia,Koç,Kadayıf,101.77,5,508.85,2025-08-29 03:00:00+03
24866,Fatma,Doğan,Köy Ekmeği,371.49,1,371.49,2025-04-26 03:00:00+03
24867,Kemal,Arslan,Kazandibi,122.82,4,491.28,2025-05-04 03:00:00+03
24868,Hatice,Yılmaz,Revani,153.64,6,921.84,2025-07-15 03:00:00+03
24869,Fatma,Kara,Peynirli Börek,441.44,4,1765.76,2025-09-03 03:00:00+03
24871,Yusuf,Tekin,Çavdar Ekmeği,461.66,8,3693.28,2025-09-20 03:00:00+03
24872,Ali,Güneş,Peynirli Börek,87.57,1,87.57,2025-03-05 03:00:00+03
24873,Hatice,Yavuz,Baklava,35.93,8,287.44,2025-06-22 03:00:00+03
24874,Serkan,Çelik,Karamelli Pasta,348.44,8,2787.52,2025-04-23 03:00:00+03
24875,Ali,Tekin,Su Böreği,398.97,8,3191.76,2025-07-06 03:00:00+03
24876,Onur,Yılmaz,Kadayıf,113.11,9,1017.99,2025-03-23 03:00:00+03
24877,Kemal,Aksoy,Pastane Kurabiyesi,217.34,10,2173.4,2025-01-17 03:00:00+03
24879,Yusuf,Aksoy,Pastane Kurabiyesi,294.54,4,1178.16,2025-01-31 03:00:00+03
24880,Cem,Erdoğan,Kıymalı Börek,240.36,2,480.72,2025-07-13 03:00:00+03
24882,Hüseyin,Demir,Sarma,160.96,9,1448.64,2025-07-05 03:00:00+03
24883,Hasan,Tekin,Meyveli Pasta,70.7,3,212.1,2025-07-24 03:00:00+03
24884,Cem,Aydın,Karamelli Pasta,59.27,10,592.7,2025-09-13 03:00:00+03
24885,Onur,Polat,Simit,489.81,9,4408.29,2025-07-22 03:00:00+03
24886,Mehmet,Tekin,Açma,98.58,5,492.9,2025-03-04 03:00:00+03
24887,Murat,Yıldız,Tereyağlı Kurabiye,259.64,6,1557.84,2025-01-22 03:00:00+03
24888,Aslı,Erdoğan,Meyveli Pasta,315.05,10,3150.5,2025-07-07 03:00:00+03
24889,Serkan,Aksoy,Kıymalı Börek,483.93,6,2903.58,2025-07-20 03:00:00+03
24890,Yusuf,Yıldız,Açma,443.43,4,1773.72,2025-05-13 03:00:00+03
24891,Ali,Kılıç,Kazandibi,354.97,2,709.94,2025-06-12 03:00:00+03
24892,Aslı,Şahin,Ispanaklı Börek,276.14,1,276.14,2025-08-23 03:00:00+03
24893,Ali,Çelik,Tereyağlı Kurabiye,22.3,5,111.5,2025-09-06 03:00:00+03
24894,Aslı,Arslan,Tereyağlı Kurabiye,453.15,1,453.15,2025-06-13 03:00:00+03
24895,Hasan,Taş,Ispanaklı Börek,359.79,3,1079.37,2025-09-04 03:00:00+03
24896,Yusuf,Polat,Çikolatalı Kurabiye,226.98,8,1815.84,2025-08-04 03:00:00+03
24897,Onur,Erdoğan,Tereyağlı Kurabiye,235.14,7,1645.98,2025-06-13 03:00:00+03
24898,Murat,Çelik,Kadayıf,42.44,1,42.44,2025-04-25 03:00:00+03
24899,Ahmet,Kara,Baklava,185.0,3,555.0,2025-05-29 03:00:00+03
24900,Cem,Koç,Peynirli Börek,216.28,3,648.84,2025-05-04 03:00:00+03
